Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Jeffrey Cruz,35,services,married,secondary,no,39,no,no,7,may,143,1,-1,0,unknown,no,6689137057,jon52@example.net,"Unit 8317 Box 1712
DPO AP 43747",True,sofi.com/personal-loans,59
Dale Payne,52,admin.,divorced,secondary,no,944,yes,no,12,may,198,3,-1,0,unknown,no,7104666162,josephwilliams@example.com,"8631 Morgan Dam
Travishaven, OK 99702",True,sofi.com/personal-loans,59
Bonnie Martinez,33,blue-collar,married,secondary,no,152,yes,no,13,may,351,2,-1,0,unknown,no,9072348278,sherryray@example.net,"Unit 2308 Box 5630
DPO AE 68921",True,sofi.com/personal-loans,59
Shannon Adams,33,self-employed,divorced,secondary,no,892,yes,no,21,may,316,1,-1,0,unknown,no,3292365672,ashley13@example.org,"66636 Lewis Skyway Apt. 731
North Dawn, MS 47180",False,sofi.com/personal-loans,59
Gregory Cunningham,33,management,married,tertiary,no,113,yes,no,5,jun,101,11,-1,0,unknown,no,4073923422,kreyes@example.com,"6551 Perez Vista
Bobbyville, CO 28118",True,sofi.com/personal-loans,58
Michelle Morgan,34,management,single,tertiary,no,125,yes,yes,5,jun,18,31,-1,0,unknown,no,3222977131,abigaildavis@example.org,"0299 Taylor Plains Suite 732
North Jennifer, MT 14367",False,sofi.com/personal-loans,58
George Cook,59,blue-collar,married,unknown,no,139,no,no,5,jun,153,1,-1,0,unknown,no,3836394972,bauerlori@example.com,"650 Hatfield Forges Suite 890
Millsburgh, ME 86740",True,sofi.com/personal-loans,58
Chelsea Hall,45,management,married,tertiary,no,0,yes,yes,13,may,147,1,-1,0,unknown,no,8128775332,kphillips@example.org,"57407 Levy Ville Suite 397
South Alejandromouth, MO 75292",True,sofi.com/personal-loans,58
Mr. Bobby Carr,40,admin.,married,secondary,no,1010,yes,no,14,may,283,1,-1,0,unknown,no,3839460463,mary56@example.com,"206 Hancock Prairie
Port Calebland, MD 88242",False,sofi.com/personal-loans,58
Eddie Webb,38,blue-collar,single,primary,no,522,yes,no,2,jun,156,1,-1,0,unknown,no,7882112154,kcarrillo@example.net,"891 Heather Way
South Franciscostad, NJ 07305",True,sofi.com/personal-loans,58
Christina Jennings,25,blue-collar,married,secondary,no,316,yes,yes,19,may,360,2,-1,0,unknown,no,4788417008,corey22@example.net,"PSC 6871, Box 3827
APO AE 55523",True,sofi.com/personal-loans,58
Brandy Walters,42,blue-collar,married,primary,no,1742,yes,no,15,may,420,2,-1,0,unknown,no,2802258772,larsondebbie@example.net,"28690 Renee Island Apt. 958
South Pamela, HI 50302",False,sofi.com/personal-loans,58
Isabel Jones,37,blue-collar,married,secondary,no,11953,yes,yes,29,may,208,1,-1,0,unknown,no,3186782956,cummingselizabeth@example.com,"82032 Massey Cove Suite 459
West Jessestad, OR 10082",True,sofi.com/personal-loans,57
Christina Rivers,32,management,single,tertiary,no,1131,yes,no,20,may,267,2,-1,0,unknown,no,8214391529,kevinburnett@example.net,"USS Lane
FPO AP 45047",True,sofi.com/personal-loans,57
Michelle Porter,31,blue-collar,married,primary,no,855,yes,yes,20,may,172,4,-1,0,unknown,no,6232934423,bennettbrooke@example.net,"56762 Anna Crest
East Kristinmouth, OH 35408",True,sofi.com/personal-loans,57
Frank Chapman,38,management,single,tertiary,no,-974,yes,no,30,may,120,3,-1,0,unknown,no,8502847098,wisepaul@example.com,"602 Virginia Lakes Suite 066
Port Marktown, CT 69984",False,sofi.com/personal-loans,57
Patrick Gordon,30,management,married,tertiary,no,32,yes,no,6,may,122,3,-1,0,unknown,no,7168934469,smithbrian@example.net,"Unit 4788 Box 3019
DPO AA 17335",True,sofi.com/personal-loans,57
Andrea Ellis,46,blue-collar,married,primary,no,0,yes,no,12,may,51,9,-1,0,unknown,no,8426292071,fowlervanessa@example.com,"1527 Smith Skyway Apt. 770
Tommyfurt, KY 34326",False,sofi.com/personal-loans,57
Megan Robles,35,blue-collar,married,primary,yes,0,yes,no,7,may,292,1,-1,0,unknown,no,6695241373,westkaren@example.org,"438 John Isle Apt. 040
South Bryanberg, GU 30988",True,sofi.com/personal-loans,57
Terry Davis,29,services,married,secondary,no,1386,yes,no,28,may,166,1,-1,0,unknown,no,7528650029,christinascott@example.org,"36522 Matthew Estate
North Adamside, VA 64732",True,sofi.com/personal-loans,57
Susan Moody,53,management,married,tertiary,no,146,no,no,30,may,150,1,-1,0,unknown,no,6703324978,rosswilliam@example.org,"10938 Christina Tunnel Apt. 235
Lake Gabrielletown, AK 89788",False,sofi.com/personal-loans,57
Linda Harrison,35,blue-collar,married,primary,no,1176,yes,no,21,may,166,2,-1,0,unknown,no,5284246151,huangdeanna@example.net,"03966 Deborah Roads
East Micheleside, PR 64947",True,sofi.com/personal-loans,56
Brian Howe,23,services,single,tertiary,no,363,yes,no,30,may,16,18,-1,0,unknown,no,7977825014,elizabeth31@example.com,"504 Jessica Cliff
New Margaret, MP 94571",True,sofi.com/personal-loans,56
Valerie Dominguez,35,management,single,tertiary,no,4,yes,no,30,may,449,1,-1,0,unknown,no,5709945910,roberthart@example.org,"095 Garza Divide
Christinechester, PW 71712",True,sofi.com/personal-loans,56
Isabel Melton,38,entrepreneur,single,tertiary,no,243,no,yes,5,may,174,1,-1,0,unknown,no,9852253549,davisapril@example.org,"42674 Montgomery Vista Suite 272
Lake Shelby, PW 85306",True,sofi.com/personal-loans,56
Manuel Maldonado,37,services,married,secondary,no,3429,yes,yes,26,may,81,8,-1,0,unknown,no,9302140293,adkinsscott@example.org,"2891 Brittany Groves
Johnsonshire, OR 77267",False,sofi.com/personal-loans,56
Melinda Reed,36,admin.,divorced,secondary,no,-37,yes,no,27,may,151,1,-1,0,unknown,no,4477404256,rasmussentimothy@example.net,"7821 Guzman Point
North Toddport, MD 22908",True,sofi.com/personal-loans,56
Angela White MD,32,blue-collar,married,primary,no,244,yes,no,16,may,128,2,-1,0,unknown,no,4668505240,yanderson@example.net,"181 Anna View
Sharonfurt, NV 14387",True,sofi.com/personal-loans,56
Todd Gomez,31,services,married,secondary,no,37,yes,no,14,may,546,1,-1,0,unknown,no,4304791241,henrycourtney@example.com,"480 Nancy Circles
West Christine, ND 67991",True,sofi.com/personal-loans,56
Kathleen Weaver,34,blue-collar,married,secondary,no,-61,yes,no,27,may,128,1,-1,0,unknown,no,3527874206,robert29@example.com,"9269 Daniel Plains
Port Carol, OH 90179",False,sofi.com/personal-loans,56
Ashley Rogers,38,unemployed,married,secondary,no,-673,yes,no,26,may,364,1,-1,0,unknown,no,6964274526,sperez@example.org,"435 Kim Vista Suite 438
East Melissaton, OR 02005",False,sofi.com/personal-loans,56
Angela Howell,35,blue-collar,married,primary,no,102,yes,no,20,may,1334,1,-1,0,unknown,yes,9048013127,adamscody@example.com,"828 Andre Cliff
Kathrynshire, MN 99535",False,sofi.com/personal-loans,55
Lisa Nguyen,41,blue-collar,divorced,primary,yes,210,yes,no,13,may,383,1,-1,0,unknown,no,5369998761,nicholas42@example.net,"69468 Mary Manors Suite 184
New Ravenmouth, CO 61899",True,sofi.com/personal-loans,55
Dr. Krista Thomas,55,admin.,single,secondary,no,802,yes,yes,5,may,100,2,-1,0,unknown,no,5538986784,floresryan@example.com,"5953 William Park
Lake Edwardshire, SD 12263",False,sofi.com/personal-loans,55
Carolyn Bell,42,blue-collar,married,secondary,no,443,yes,no,2,jun,671,5,-1,0,unknown,yes,7429365046,pearsonmichael@example.net,"2276 Collins Wall Suite 615
Lake Megan, OR 19880",False,sofi.com/personal-loans,55
Patrick James,31,management,single,tertiary,no,2124,yes,no,27,may,316,2,-1,0,unknown,no,8262147338,munozkrystal@example.org,"938 Cody Street Suite 658
Jeremymouth, AZ 54081",False,sofi.com/personal-loans,55
Dr. Shannon Jennings,40,blue-collar,married,primary,no,558,yes,yes,21,may,56,3,-1,0,unknown,no,4932355806,williamwilson@example.net,"53974 Harmon Bridge Suite 804
Lake Zacharyborough, PW 58371",False,sofi.com/personal-loans,55
Ashley Henry,57,technician,single,secondary,no,806,yes,no,29,may,77,1,-1,0,unknown,no,7918858137,martha48@example.net,"69514 Gonzalez Gateway
South Roger, NH 88466",True,sofi.com/personal-loans,55
Tiffany Owens,39,admin.,divorced,secondary,no,-607,yes,no,20,may,374,2,-1,0,unknown,no,7624752440,wilkinsonsamantha@example.org,"USNS Johnson
FPO AA 10556",False,sofi.com/personal-loans,55
Matthew Black,42,admin.,single,secondary,no,1022,yes,no,5,may,146,2,-1,0,unknown,no,7738211787,ashley41@example.org,"870 Evans Stravenue
West Melaniechester, GU 56896",True,sofi.com/personal-loans,54
Jeff Murphy,34,blue-collar,married,unknown,no,553,yes,no,4,jun,729,2,-1,0,unknown,no,2219660798,danielmills@example.net,"738 Walker Drive
Johnsonbury, CA 59246",True,sofi.com/personal-loans,54
Drew Hamilton,32,blue-collar,single,secondary,no,1211,yes,no,19,may,206,4,-1,0,unknown,no,5519489906,brownpamela@example.com,"6704 Tanner Hill
Lake Kyle, OH 27640",False,sofi.com/personal-loans,54
Howard Mclean,43,blue-collar,married,secondary,no,3060,yes,no,15,may,253,2,-1,0,unknown,no,2284747770,emily10@example.net,"528 Johnny Canyon
East Lisatown, MO 40864",False,sofi.com/personal-loans,54
Shelly Lewis,44,blue-collar,married,secondary,no,249,yes,yes,5,jun,173,3,-1,0,unknown,no,7779952713,yberger@example.com,"97236 Reed Underpass Apt. 582
Parkerbury, CO 48585",False,sofi.com/personal-loans,53
Hannah Parker,39,services,married,secondary,no,0,yes,no,5,jun,620,2,-1,0,unknown,no,8536124444,johnsonbelinda@example.net,"Unit 4672 Box 5488
DPO AE 45672",False,sofi.com/personal-loans,53
Aaron Williams,47,management,divorced,secondary,no,1208,yes,no,2,jun,339,7,-1,0,unknown,no,6568363901,murillocatherine@example.net,"938 Smith Expressway
Garciaville, NE 70566",True,sofi.com/personal-loans,53
Justin Palmer,50,admin.,married,secondary,no,736,yes,no,14,may,74,1,-1,0,unknown,no,4272521835,eugenescott@example.org,"4350 Owen Points
West Maureenshire, AS 68304",True,sofi.com/personal-loans,53
Michael Jones,29,management,married,secondary,no,0,yes,no,2,jun,85,4,-1,0,unknown,no,8524557485,steven90@example.net,"5686 Jeremy Haven Apt. 276
South Markmouth, LA 79249",False,sofi.com/personal-loans,53
Richard Gonzalez,49,services,married,secondary,no,-33,yes,no,6,jun,774,13,-1,0,unknown,no,9478435016,richard20@example.com,"648 Jeffrey Spring Apt. 103
Port Michaelshire, VT 36584",False,sofi.com/personal-loans,53
Kenneth Todd,49,blue-collar,married,secondary,no,90,yes,no,7,may,127,1,-1,0,unknown,no,5533027939,masontracy@example.org,"88132 Burton Run Suite 830
South Victormouth, MT 73926",True,sofi.com/personal-loans,52
John Johnston,52,services,married,secondary,no,989,yes,no,14,may,260,2,-1,0,unknown,no,2487758701,fowlerjeremy@example.com,"6274 James Walk
Port Gary, VT 66602",True,sofi.com/personal-loans,52
Christopher Nichols,31,admin.,single,secondary,no,-449,yes,no,28,may,81,2,-1,0,unknown,no,5927466471,robertsmiguel@example.org,"882 Jerry Springs Suite 894
Knightfort, CA 60740",False,sofi.com/personal-loans,52
Todd Burton,29,services,single,secondary,no,193,yes,no,30,may,288,2,-1,0,unknown,no,2185537149,amandarose@example.net,"614 John Way Apt. 346
Port Darius, MD 98069",False,sofi.com/personal-loans,52
Jenna Hicks,28,services,married,secondary,no,222,yes,no,29,may,101,23,-1,0,unknown,no,4936597913,katherinefranklin@example.com,"88995 Smith Expressway
Ramirezburgh, NJ 06917",True,sofi.com/personal-loans,52
Steve Johnson,60,retired,married,secondary,no,8590,no,no,5,jun,85,1,-1,0,unknown,no,9387793823,warnervictoria@example.com,"090 Andrew Fields
East Ellentown, WA 21807",False,sofi.com/personal-loans,51
Amy Foster,31,blue-collar,single,primary,no,1097,yes,no,20,may,485,3,-1,0,unknown,no,4313771828,sgonzales@example.org,"Unit 6672 Box 9177
DPO AP 08893",False,sofi.com/personal-loans,51
Bryan Carpenter,36,blue-collar,married,secondary,no,362,yes,no,20,may,274,2,-1,0,unknown,no,9124943091,ndavis@example.net,"872 Vance Prairie Suite 348
Port Darinton, OR 24694",False,sofi.com/personal-loans,51
Joseph Quinn,29,services,single,secondary,no,-527,yes,yes,4,jun,250,1,-1,0,unknown,no,7046742916,leonard89@example.org,"2346 Crystal Ville Suite 039
Williamside, NY 71967",False,sofi.com/personal-loans,51
Christopher Mathis,40,technician,married,secondary,no,782,yes,no,14,may,224,2,-1,0,unknown,no,3815537687,tgood@example.net,"1735 Sutton Skyway
Port Robert, CT 07984",False,sofi.com/personal-loans,51
Tiffany Wilson,40,management,married,tertiary,no,2147,yes,no,30,may,115,1,-1,0,unknown,no,9736016579,joeltaylor@example.org,"PSC 9082, Box 8466
APO AP 73405",True,sofi.com/personal-loans,51
Zachary Jones,30,blue-collar,married,secondary,no,-2,yes,no,9,may,136,2,-1,0,unknown,no,8102935587,ibailey@example.org,"16536 Alice Mount Apt. 077
Cherylburgh, OR 64510",False,sofi.com/personal-loans,51
Randy Fischer,47,blue-collar,divorced,secondary,no,65,yes,no,9,may,205,1,-1,0,unknown,no,6752488270,jeffreybrewer@example.net,"1111 Jamie View
Wilsonfort, MN 39622",False,sofi.com/personal-loans,51
Monica Crawford,50,blue-collar,married,primary,no,1203,yes,yes,28,may,66,7,-1,0,unknown,no,8457625592,qrobinson@example.com,"1119 Jennifer Estates
New Jameston, HI 44590",False,sofi.com/personal-loans,51
Melinda Casey,36,blue-collar,married,primary,no,711,yes,no,23,may,154,2,-1,0,unknown,no,6908098871,asimpson@example.org,"3197 Kayla Bridge
New Erinfurt, WI 49492",False,sofi.com/personal-loans,51
Andrew Watson,30,technician,single,secondary,no,518,yes,no,2,jun,21,1,-1,0,unknown,no,2134328389,ronaldmccarthy@example.org,"445 Craig Stream
Port Mark, WA 15849",True,sofi.com/personal-loans,50
Craig Spencer,28,services,single,secondary,no,234,no,no,9,may,107,3,-1,0,unknown,no,6614710040,wdavis@example.org,"844 Victoria Squares
Lovechester, VT 73023",False,sofi.com/personal-loans,50
Katie Mathews,42,admin.,married,secondary,no,128,yes,no,13,may,190,1,-1,0,unknown,no,7457569649,christygonzales@example.org,"6921 Ramirez Orchard Apt. 714
North Markfort, HI 81227",False,sofi.com/personal-loans,50
Dale Walker,42,services,married,unknown,no,8,yes,no,15,may,299,1,-1,0,unknown,no,3183271740,ykelley@example.org,"7413 Nathan Run Suite 833
Jessicabury, HI 98275",True,sofi.com/personal-loans,50
Sabrina Taylor,28,technician,married,secondary,no,58,no,no,16,may,136,2,-1,0,unknown,no,3843491260,dgaines@example.org,"4572 Jackson Glens Apt. 070
Lindafort, NH 07772",False,sofi.com/personal-loans,50
Rebecca Bush,59,retired,divorced,primary,no,137,yes,yes,7,may,66,3,-1,0,unknown,no,9088548506,jjenkins@example.com,"474 Daniel Grove Apt. 981
Kimberlymouth, MP 89771",True,sofi.com/personal-loans,50
Amber Hansen,31,technician,single,secondary,no,55,no,no,28,may,350,1,-1,0,unknown,no,5666611576,brownjames@example.net,"8443 Robinson Summit Suite 790
Conniechester, DE 58274",False,sofi.com/personal-loans,49
Emily Hughes,33,admin.,married,secondary,no,220,yes,no,27,may,345,1,-1,0,unknown,no,3462829289,gwagner@example.net,"141 Adams Glen
Port Samantha, TX 21913",False,sofi.com/personal-loans,49
Jamie Davis,24,services,single,secondary,no,53,yes,yes,28,may,226,1,-1,0,unknown,no,6553001550,yvonneedwards@example.com,"864 Terri Stream
Port Carrie, ME 91748",True,sofi.com/personal-loans,49
Kevin Webb,35,technician,single,tertiary,no,670,yes,no,9,may,106,1,-1,0,unknown,no,8724872195,amanda89@example.org,"6345 Hughes Rapids
Beverlyshire, VA 28117",False,sofi.com/personal-loans,49
Zachary Yang,42,blue-collar,married,primary,no,188,yes,no,30,may,53,5,-1,0,unknown,no,5184728859,tinamorris@example.com,"254 Oliver Islands
West Alan, LA 79679",False,sofi.com/personal-loans,49
Ethan Thomas,56,blue-collar,married,primary,no,1399,yes,no,12,may,80,4,-1,0,unknown,no,7725378394,michael15@example.com,"92717 Robinson Oval Suite 183
Gonzalesville, AS 55339",False,sofi.com/personal-loans,49
Austin Williams,40,blue-collar,married,primary,no,570,yes,no,12,may,109,3,-1,0,unknown,no,3215162037,jimmy96@example.com,"420 Erika Ways
New Derekburgh, TN 27686",False,sofi.com/personal-loans,49
Haley Johnson,33,blue-collar,married,secondary,no,-825,yes,no,23,may,228,2,-1,0,unknown,no,5918804861,ajohnson@example.net,"USNV Norman
FPO AP 80927",True,sofi.com/personal-loans,49
Robert Clark,48,blue-collar,single,primary,no,316,no,no,5,jun,560,2,-1,0,unknown,no,7356754518,ncraig@example.net,"821 Derek Branch Apt. 216
East William, FM 03782",True,sofi.com/personal-loans,48
Judith Obrien,52,self-employed,married,secondary,no,9,no,yes,6,jun,44,1,-1,0,unknown,no,3343801856,danielellis@example.net,"543 John Knolls Apt. 842
Marcport, RI 87048",False,sofi.com/personal-loans,48
Gregory Hurst,31,services,divorced,secondary,no,-274,yes,no,26,may,283,1,-1,0,unknown,no,3457340738,fstrickland@example.com,"86110 Washington Trail
Gilmorestad, AL 01994",False,sofi.com/personal-loans,48
Michael King,48,technician,married,secondary,no,256,yes,no,29,may,150,4,-1,0,unknown,no,4984221158,dominguezlori@example.net,"678 Lauren Ridge Suite 707
Lake Tanyatown, AS 11580",False,sofi.com/personal-loans,48
Michael Stewart,34,services,married,secondary,no,457,yes,no,30,may,67,2,-1,0,unknown,no,8864185199,evansryan@example.net,"418 Jason Ford Suite 428
Marthafort, CT 90924",False,sofi.com/personal-loans,48
Kathleen Brooks,54,admin.,divorced,secondary,no,-288,yes,no,27,may,138,2,-1,0,unknown,no,6269512838,brownnicole@example.com,"87315 Olson Alley Apt. 128
Morganton, MO 98930",False,sofi.com/personal-loans,48
Ariana Huerta,40,technician,married,primary,no,819,yes,no,13,may,50,3,-1,0,unknown,no,9809251892,dustinsmith@example.org,"68589 Amy Light Suite 812
Jarvisshire, NM 78822",True,sofi.com/personal-loans,48
Christian Wilcox,35,services,married,secondary,no,0,yes,no,21,may,190,5,-1,0,unknown,no,9552219830,michelegarcia@example.com,"13300 Woods Pike Apt. 660
South Jackie, MO 29301",True,sofi.com/personal-loans,47
Erin Rivera,30,blue-collar,married,secondary,no,363,yes,no,28,may,132,1,-1,0,unknown,no,2529083543,reynoldsmelvin@example.net,"145 Danielle Drive Suite 732
Williamshire, VT 23084",False,sofi.com/personal-loans,47
Mandy Stewart,31,management,single,tertiary,no,524,yes,yes,29,may,668,2,-1,0,unknown,no,7105723122,amandabaker@example.org,"9723 Berg Haven
West Kevin, AS 08578",True,sofi.com/personal-loans,47
Matthew Rush MD,38,management,married,tertiary,no,2724,yes,no,16,may,177,4,-1,0,unknown,no,9704496678,umercado@example.org,"PSC 5063, Box 1525
APO AP 43289",False,sofi.com/personal-loans,47
Mary Wolf,45,blue-collar,married,primary,no,147,yes,no,3,jun,478,2,-1,0,unknown,no,8724175307,bradley49@example.org,"21458 Christine Extensions Apt. 686
Emilymouth, NY 31679",False,sofi.com/personal-loans,45
David Banks,53,technician,divorced,secondary,no,522,yes,no,14,may,230,1,-1,0,unknown,no,6706944496,reedsarah@example.net,"4843 Thomas Well Apt. 058
Cooperfort, WY 91647",True,sofi.com/personal-loans,45
Jasmine Sutton,23,technician,single,secondary,no,-306,yes,no,4,jun,217,2,-1,0,unknown,no,7277563835,zhicks@example.net,"0855 Christopher Crossroad
Moralesmouth, ME 51163",True,sofi.com/personal-loans,45
Kayla Reyes,34,management,married,tertiary,no,2287,yes,no,26,may,895,4,-1,0,unknown,yes,3655196712,ksanders@example.com,"5378 Jeffrey Forest Apt. 179
East Thomas, ME 25926",True,sofi.com/personal-loans,44
Rodney Guerrero,46,management,married,secondary,no,3714,yes,no,15,may,86,1,-1,0,unknown,no,5975230904,watkinsvictor@example.net,"03829 Christopher Loaf Suite 313
East Lisa, MO 38580",False,sofi.com/personal-loans,44
Dennis Allen,32,blue-collar,married,primary,no,1877,yes,no,16,may,601,1,-1,0,unknown,no,3323716595,cgreen@example.net,"393 Michelle Common
Obrienborough, IN 52441",True,sofi.com/personal-loans,44
